userID,itemID,genre,rating,date
1168DB,8BEAFA,Metal,4.0,2012-11
684489,8BEAFA,Metal,2.0,2012-11
1B1AD9,8BEAFA,Metal,5.0,2012-11
633A85,8BEAFA,Metal,5.0,2012-11
0BC04C,8BEAFA,Metal,4.0,2012-11
96F825,48EA07,Rock,5.0,2012-11
21C164,48EA07,Rock,4.0,2012-11
5411B0,48EA07,Rock,3.0,2012-11
FF33FE,48EA07,Rock,4.0,2012-11
8FF3FF,8BEAFA,Metal,5.0,2012-11
6800C6,8BEAFA,Metal,2.0,2012-11
F687F4,8BEAFA,Metal,5.0,2012-11
818E0F,8BEAFA,Metal,4.0,2012-11
92C6D5,8BEAFA,Metal,4.0,2012-11
58A44A,8BEAFA,Metal,2.0,2012-11
86F28F,8BEAFA,Metal,4.0,2012-11
55A78B,A7C17B,Zilin,5.0,2012-11
8AEFD1,8BEAFA,Metal,4.0,2012-11
509333,8BEAFA,Metal,1.0,2012-11
05D88B,8BEAFA,Metal,4.0,2012-11
CE68D1,8BEAFA,Metal,3.0,2012-11
0B2262,8BEAFA,Metal,2.0,2012-11
F64C56,8BEAFA,Metal,3.0,2012-11
5E9815,8BEAFA,Metal,3.0,2012-11
EBFA04,CE271D,Rap,5.0,2012-11
D3BEFE,8BEAFA,Metal,5.0,2012-11
520371,645628,Zilin,4.0,2012-11
FFD5C6,645628,Zilin,5.0,2012-11
97D6F1,8BEAFA,Metal,5.0,2012-11
ED1847,8BEAFA,Metal,4.0,2012-11
565355,8BEAFA,Metal,2.0,2012-11
49E33A,8BEAFA,Metal,5.0,2012-11
B01E6D,8BEAFA,Metal,3.0,2012-11
739659,8BEAFA,Metal,5.0,2012-11
348CB6,8BEAFA,Metal,5.0,2012-11
A7F6E1,8BEAFA,Metal,2.0,2012-11
344842,8BEAFA,Metal,5.0,2012-11
361E33,8BEAFA,Metal,5.0,2012-11
3A2119,8BEAFA,Metal,4.0,2012-11
A48AE5,8BEAFA,Metal,5.0,2012-11
57205F,8BEAFA,Metal,1.0,2012-11
713B0A,48EA07,Rock,5.0,2012-11
C21FC3,419631,Techno,5.0,2012-11
24A647,8BEAFA,Metal,4.0,2012-11
B428A4,8BEAFA,Metal,2.0,2012-11
F95F62,A48386,Rock,5.0,2012-11
34C75E,9F5616,Rock,5.0,2012-11
D15825,A48386,Rock,5.0,2012-11
9B5E7E,A48386,Rock,5.0,2012-11
B267B9,A48386,Rock,5.0,2012-11
F64C56,A48386,Rock,5.0,2012-11
08E68E,A48386,Rock,5.0,2012-11
68857E,A48386,Rock,5.0,2012-11
66B109,A48386,Rock,5.0,2012-11
96F825,A48386,Rock,5.0,2012-11
E48154,A48386,Rock,5.0,2012-11
A7660F,A48386,Rock,5.0,2012-11
96F825,F62C6E,Rock,4.0,2012-11
276B38,C74123,Metal,5.0,2012-11
DF6477,EEC645,Rap,4.0,2012-11
EE3542,07F7AC,Rock,2.0,2012-11
16B9DC,07F7AC,Rock,5.0,2012-11
D2092D,07F7AC,Rock,5.0,2012-11
693642,EEC645,Rap,5.0,2012-11
41B8B7,9AE1F7,Rock,5.0,2012-11
E19051,9AE1F7,Rock,4.0,2012-11
9CE236,9AE1F7,Rock,3.0,2012-11
7303B0,9AE1F7,Rock,3.0,2012-11
D2092D,1E8A0D,Rock,5.0,2012-11
5DC081,9AE1F7,Rock,4.0,2012-11
0F65CA,A48386,Rock,5.0,2012-11
6800C6,A48386,Rock,5.0,2012-11
58A869,8BEAFA,Metal,3.0,2012-11
F1EA00,8BEAFA,Metal,4.0,2012-11
4ADC55,8BEAFA,Metal,2.0,2012-11
F2E3B4,8BEAFA,Metal,4.0,2012-11
5DC081,8BEAFA,Metal,3.0,2012-11
21F267,8BEAFA,Metal,3.0,2012-11
FF91E2,A48386,Rock,5.0,2012-11
30ADE9,A48386,Rock,5.0,2012-11
F10176,A48386,Rock,5.0,2012-11
21F267,A48386,Rock,5.0,2012-11
D44FE2,C8F826,Techno,5.0,2012-11
58A44A,A48386,Rock,4.0,2012-11
03B4AC,A48386,Rock,5.0,2012-11
CC6A08,A48386,Rock,4.0,2012-11
D4BCBE,AB685E,Techno,5.0,2012-11
2D5D1F,03775A,Rock,4.0,2012-11
CBBA60,A48386,Rock,2.0,2012-11
EC96B5,A48386,Rock,5.0,2012-11
5A8DF9,A48386,Rock,5.0,2012-11
565355,830C75,Classical,4.0,2012-11
14103B,8A7CF2,Rock,5.0,2012-11
E0EDCB,A48386,Rock,5.0,2012-11
83F088,A48386,Rock,5.0,2012-11
14103B,A48386,Rock,5.0,2012-11
81BBDA,A9E5C8,Metal,5.0,2012-11
EBFA04,F46B1B,Rock,5.0,2012-11
3A2119,C74123,Metal,1.0,2012-11
8A6A89,EBC5E2,Zilin,4.0,2012-11
A69AC4,7E4A84,Rock,5.0,2012-11
D3BEFE,639CBD,Rock,3.0,2012-11
B4FC45,639CBD,Rock,5.0,2012-11
AC17ED,639CBD,Rock,3.0,2012-11
6B75B3,639CBD,Rock,4.0,2012-11
EE3542,F8A480,Zilin,4.0,2012-11
66B109,9E8DF2,Classical,5.0,2012-11
EBFA04,9E8DF2,Classical,5.0,2012-11
D7001C,9E8DF2,Classical,5.0,2012-11
3A260C,308322,Metal,1.0,2012-11
3D0D46,0B3460,Rock,5.0,2012-11
30ADE9,0B3460,Rock,3.0,2012-11
CE68D1,EBC5E2,Zilin,4.0,2012-11
632799,0B3460,Rock,5.0,2012-11
D2092D,9E8DF2,Classical,4.0,2012-11
B295FA,A080F6,Rock,5.0,2012-11
2D5D1F,A080F6,Rock,5.0,2012-11
EE3542,19550C,Zilin,2.0,2012-11
EE3542,83771B,Folk,4.0,2012-11
0FF3CF,19550C,Zilin,4.0,2012-11
0BA136,A080F6,Rock,3.0,2012-11
2BD2F9,53EBCB,Rap,5.0,2012-11
CE68D1,53EBCB,Rap,5.0,2012-11
E0EDCB,24C7DA,Rock,5.0,2012-11
EBFA04,24C7DA,Rock,6.0,2012-11
9F6199,0F6635,Folk,5.0,2012-11
739155,41A666,Zilin,5.0,2012-11
D8D716,9E8DF2,Classical,5.0,2012-11
7673B1,41A666,Zilin,5.0,2012-11
D12039,EBC5E2,Zilin,2.0,2012-11
B4FC45,EBC5E2,Zilin,3.0,2012-11
F3DB47,BB31DB,Folk,4.0,2012-11
4EB6F8,EBC5E2,Zilin,5.0,2012-11
739155,16B4CA,Metal,4.0,2012-11
21C164,EBC5E2,Zilin,4.0,2012-11
FF33FE,010622,Metal,5.0,2012-11
EBFA04,C53305,Rock,5.0,2012-11
0277A5,010622,Metal,4.0,2012-11
00F1A1,010622,Metal,5.0,2012-11
257D71,010622,Metal,3.0,2012-11
D2092D,010622,Metal,4.0,2012-11
34F1C4,EBC5E2,Zilin,4.0,2012-11
596D3D,EBC5E2,Zilin,2.0,2012-11
948E66,EBC5E2,Zilin,3.0,2012-11
38BCB5,EBC5E2,Zilin,4.0,2012-11
91E482,EBC5E2,Zilin,5.0,2012-11
49E33A,02FC43,Rock,4.0,2012-11
57C706,125541,Rap,5.0,2012-11
2D5D1F,02FC43,Rock,4.0,2012-11
C9C42A,125541,Rap,3.0,2012-11
B4FC45,125541,Rap,4.0,2012-11
9BF248,125541,Rap,4.0,2012-11
FC656A,125541,Rap,3.0,2012-11
D2092D,BD06DE,Metal,5.0,2012-11
515DBB,F39227,Rock,3.0,2012-11
1C34BE,229C65,Folk,5.0,2012-11
F7B980,229C65,Folk,4.0,2012-11
CBB105,010622,Metal,4.0,2012-11
EBFA04,10E6DB,Zilin,5.0,2012-11
361E33,EBC5E2,Zilin,3.0,2012-11
14103B,275BD9,Rock,5.0,2012-11
3BB397,A6CF81,Rap,4.0,2012-11
2BD2F9,A6CF81,Rap,5.0,2012-11
739155,5DB8B0,Rap,4.0,2012-11
167D62,233839,Rock,5.0,2012-11
FF33FE,233839,Rock,5.0,2012-11
626CAB,D3B56D,opera,1.0,2012-11
69F045,D3B56D,opera,3.0,2012-11
0277A5,D3B56D,opera,3.0,2012-11
28D4C6,D3B56D,opera,3.0,2012-11
5C0830,A3A88C,Rock,5.0,2012-11
EE8577,A3A88C,Rock,4.0,2012-11
30ADE9,D3B56D,opera,1.0,2012-11
8F4C19,D3B56D,opera,5.0,2012-11
3F280E,D3B56D,opera,5.0,2012-11
A26C40,A3A88C,Rock,4.0,2012-11
2BD2F9,109C4B,Rap,4.0,2012-11
290F5C,A3A88C,Rock,4.0,2012-11
B267B9,A3A88C,Rock,4.0,2012-11
9D1B99,A3A88C,Rock,5.0,2012-11
E0EDCB,A3A88C,Rock,2.0,2012-11
69F045,A3A88C,Rock,4.0,2012-11
139AA3,A3A88C,Rock,1.0,2012-11
92C648,D3B56D,opera,4.0,2012-11
ADC9F5,A3A88C,Rock,4.0,2012-11
9876D4,A3A88C,Rock,2.0,2012-11
1C34BE,A3A88C,Rock,5.0,2012-11
D2092D,A3A88C,Rock,6.0,2012-11
7792DF,A3A88C,Rock,4.0,2012-11
AE4DB2,A3A88C,Rock,4.0,2012-11
FF1B50,A3A88C,Rock,4.0,2012-11
508520,A3A88C,Rock,2.0,2012-11
713B0A,109C4B,Rap,5.0,2012-11
3E1ADB,233839,Rock,4.0,2012-11
8F3864,233839,Rock,1.0,2012-11
0BA136,C5CB83,Zilin,5.0,2012-11
AD4005,27599B,Rock,2.0,2012-11
C54209,8F69E4,Zilin,5.0,2012-11
2BD2F9,E276CB,Rap,4.0,2012-11
986473,FEBA34,Rock,4.0,2012-11
7792DF,020652,Metal,4.0,2012-11
3D0D46,020652,Metal,4.0,2012-11
E0EDCB,054D41,Zilin,4.0,2012-11
F687F4,054D41,Zilin,4.0,2012-11
F022F9,EB2B1A,Rock,5.0,2012-11
EBFA04,EB2B1A,Rock,4.0,2012-11
D7001C,EB2B1A,Rock,5.0,2012-11
ED1847,315CC3,Zilin,5.0,2012-11
520371,315CC3,Zilin,3.0,2012-11
AEDDD4,391F8F,opera,5.0,2012-11
F94436,391F8F,opera,5.0,2012-11
739659,391F8F,opera,5.0,2012-11
80FF44,391F8F,opera,4.0,2012-11
EE3542,229E40,Zilin,2.0,2012-11
520371,EE44A4,Zilin,4.0,2012-11
7673B1,EE44A4,Zilin,4.0,2012-11
5D2E29,EE44A4,Zilin,5.0,2012-11
D2092D,6BBB7E,Rap,4.0,2012-11
5DC081,AA9A10,Rap,2.0,2012-11
2BD2F9,AA9A10,Rap,4.0,2012-11
F10176,07648E,Jazz,4.0,2012-11
EE3542,1A9865,Zilin,1.0,2012-11
C19515,233839,Rock,5.0,2012-11
4B473B,60D4EF,Zilin,5.0,2012-11
FBF352,BB31DB,Folk,5.0,2012-11
B3BB4D,EBC5E2,Zilin,4.0,2012-11
EBFA04,58146A,Rock,5.0,2012-11
4C8142,EBC5E2,Zilin,2.0,2012-11
986473,9822FD,Rock,1.0,2012-11
5A8DF9,E85786,opera,3.0,2012-11
713B0A,A2A550,Rock,3.0,2012-11
6EC60B,E85786,opera,5.0,2012-11
EE3542,9822FD,Rock,1.0,2012-11
632799,9822FD,Rock,1.0,2012-11
4A276E,9822FD,Rock,1.0,2012-11
126686,9822FD,Rock,2.0,2012-11
98F3CA,EA4ED1,Oldies,2.0,2012-11
D2092D,CD755A,Rock,5.0,2012-11
AC17ED,2DFA24,Rock,5.0,2012-11
66B109,5794DC,Rock,4.0,2012-11
ABCC09,5794DC,Rock,5.0,2012-11
81BBDA,B4AFCA,Rock,4.0,2012-11
4A276E,FA9505,Metal,5.0,2012-11
2D5D1F,FA9505,Metal,5.0,2012-11
91E482,18BD12,Zilin,3.0,2012-11
139AA3,18BD12,Zilin,1.0,2012-11
EB309A,18BD12,Zilin,4.0,2012-11
D2092D,18BD12,Zilin,5.0,2012-11
961A77,DF2CBC,Rap,4.0,2012-11
2D5D1F,450900,opera,5.0,2012-11
D15825,2BE692,opera,2.0,2012-11
7C2870,A781C0,Folk,4.0,2012-11
FF33FE,A781C0,Folk,5.0,2012-11
96167C,A781C0,Folk,1.0,2012-11
EE3542,A781C0,Folk,4.0,2012-11
F2E3B4,F764D9,Rock,5.0,2012-11
8373B0,FA9505,Metal,5.0,2012-11
7F3972,9822FD,Rock,1.0,2012-11
E55F0D,B4AFCA,Rock,5.0,2012-11
81BBDA,9BB887,Rock,5.0,2012-11
6E9A87,64E47A,Rock,4.0,2012-11
3D0D46,E85786,opera,4.0,2012-11
9876D4,E85786,opera,5.0,2012-11
EE3542,64E47A,Rock,5.0,2012-11
077E22,DA0C92,Zilin,5.0,2012-11
FF33FE,DA0C92,Zilin,5.0,2012-11
515DBB,DA0C92,Zilin,4.0,2012-11
8A33FF,DA0C92,Zilin,4.0,2012-11
96F825,64E47A,Rock,3.0,2012-11
C19515,35BCCF,Oldies,3.0,2012-11
6E9A87,8AEE72,Oldies,4.0,2012-11
7FD085,2B1492,Oldies,5.0,2012-11
626CAB,D673B3,Rock,4.0,2012-11
84C039,D673B3,Rock,5.0,2012-11
9B5E7E,D673B3,Rock,5.0,2012-11
D4BCBE,D673B3,Rock,4.0,2012-11
19C570,D673B3,Rock,5.0,2012-11
F687F4,D673B3,Rock,4.0,2012-11
3D0D46,7D8012,Zilin,4.0,2012-11
259C3B,95D762,Rap,5.0,2012-11
4AF570,95D762,Rap,5.0,2012-11
632799,59358C,Rock,5.0,2012-11
2653C1,6450A9,Rock,4.0,2012-11
475D51,59358C,Rock,4.0,2012-11
D2092D,C74123,Metal,5.0,2012-11
9876D4,29E7D6,Rock,4.0,2012-11
D2092D,29E7D6,Rock,5.0,2012-11
03B4AC,29E7D6,Rock,4.0,2012-11
8C6C72,29E7D6,Rock,4.0,2012-11
D2092D,AEE0B6,Rock,5.0,2012-11
2D5D1F,A9E5C8,Metal,5.0,2012-11
EBFA04,AEE0B6,Rock,5.0,2012-11
56E5A9,514819,Rock,5.0,2012-11
ABCC09,48D534,Metal,3.0,2012-11
28D4C6,90C4FC,Rock,5.0,2012-11
EE3542,90C4FC,Rock,5.0,2012-11
03B4AC,1B3906,Zilin,5.0,2012-11
0BA136,1B3906,Zilin,5.0,2012-11
EBFA04,1B3906,Zilin,4.0,2012-11
E92C9E,FAB028,Folk,1.0,2012-11
EBFA04,B1F2C8,Rock,5.0,2012-11
762B73,B1F2C8,Rock,5.0,2012-11
F10176,B1F2C8,Rock,6.0,2012-11
30ADE9,174265,Metal,4.0,2012-11
684EBA,C01898,Rap,5.0,2012-11
34110B,C01898,Rap,4.0,2012-11
D42CB0,48D534,Metal,4.0,2012-11
9D1B99,C01898,Rap,5.0,2012-11
FF33FE,05D812,Rock,5.0,2012-11
2D5D1F,5D1C90,Folk,5.0,2012-11
A838BF,00161C,opera,2.0,2012-11
A838BF,636A86,opera,3.0,2012-11
FF33FE,0810D3,Rock,2.0,2012-11
4C8142,A8D661,Rap,3.0,2012-11
14B34F,C7C658,Metal,3.0,2012-11
EBFA04,4F0082,Folk,4.0,2012-11
E0EDCB,C7C658,Metal,4.0,2012-11
5289F5,EBC5E2,Zilin,4.0,2012-11
CB4E55,EBC5E2,Zilin,4.0,2012-11
43B517,EBC5E2,Zilin,3.0,2012-11
0BA136,EBC5E2,Zilin,3.0,2012-11
C88B2B,C01898,Rap,5.0,2012-11
9C5F2D,D696F4,Folk,5.0,2012-11
7E439B,30F5E7,Metal,4.0,2012-11
EBFA04,30F5E7,Metal,4.0,2012-11
BDDDE4,514819,Rock,5.0,2012-11
ADC9F5,514819,Rock,5.0,2012-11
E0EDCB,514819,Rock,5.0,2012-11
7E439B,514819,Rock,5.0,2012-11
785AF2,76B49C,Rap,3.0,2012-11
7C2870,76B49C,Rap,4.0,2012-11
58DFE4,76B49C,Rap,5.0,2012-11
B4FC45,76B49C,Rap,5.0,2012-11
9BF248,76B49C,Rap,5.0,2012-11
02D701,08E7F7,Zilin,5.0,2012-11
2D5D1F,08E7F7,Zilin,4.0,2012-11
D6C00D,57F8DC,Metal,4.0,2012-11
F319F1,8E73BF,Folk,3.0,2012-11
EBFA04,08E7F7,Zilin,5.0,2012-11
D12039,8E73BF,Folk,4.0,2012-11
3D0D46,1F2F36,Rock,5.0,2012-11
AFB83F,8E73BF,Folk,4.0,2012-11
91E482,8E73BF,Folk,2.0,2012-11
02E9CC,8E73BF,Folk,2.0,2012-11
565355,8E73BF,Folk,3.0,2012-11
7673B1,15208D,Zilin,4.0,2012-11
28D4C6,F46B1B,Rock,5.0,2012-11
A345FD,D3B56D,opera,4.0,2012-11
2D5D1F,F46B1B,Rock,5.0,2012-11
ED1847,C35682,opera,4.0,2012-11
508520,30F5E7,Metal,5.0,2012-11
7D76DC,30F5E7,Metal,5.0,2012-11
28D4C6,30F5E7,Metal,5.0,2012-11
2D5D1F,30F5E7,Metal,5.0,2012-11
EBFA04,92C4A2,Zilin,4.0,2012-11
6E9A87,5AF027,Rock,2.0,2012-11
9C5F2D,A781C0,Folk,5.0,2012-11
24F8D3,62D987,Metal,4.0,2012-11
515DBB,33E645,Techno,5.0,2012-11
9BF248,33E645,Techno,4.0,2012-11
0844BE,33E645,Techno,5.0,2012-11
EBFA04,9CD03C,Classical,3.0,2012-11
2BD2F9,FC1BDB,Rap,4.0,2012-11
EBFA04,27BEA8,Classical,4.0,2012-11
8F3864,27BEA8,Classical,5.0,2012-11
51E97D,27BEA8,Classical,5.0,2012-11
EBFA04,648187,Classical,5.0,2012-11
2D5D1F,27BEA8,Classical,4.0,2012-11
81BBDA,A6EBE2,Rock,4.0,2012-11
1F319E,A6EBE2,Rock,4.0,2012-11
257D71,A6EBE2,Rock,4.0,2012-11
D2092D,A6EBE2,Rock,5.0,2012-11
CC6A08,A6EBE2,Rock,3.0,2012-11
EE3542,A6EBE2,Rock,3.0,2012-11
EE3542,6E169B,Rap,3.0,2012-11
EBFA04,6E169B,Rap,4.0,2012-11
2D5D1F,2B3EA4,opera,4.0,2012-11
92C648,8FA9D7,Zilin,5.0,2012-11
EBFA04,8FA9D7,Zilin,5.0,2012-11
FF33FE,8DDD0A,Zilin,5.0,2012-11
AD4005,8DDD0A,Zilin,4.0,2012-11
4C8142,4BE10C,Rap,5.0,2012-11
92C648,27BEA8,Classical,4.0,2012-11
744107,2F8B86,Zilin,3.0,2012-11
F3AF7D,CEC31E,Zilin,4.0,2012-11
361E33,CEC31E,Zilin,4.0,2012-11
961A77,CEC31E,Zilin,5.0,2012-11
4DAA08,CEC31E,Zilin,5.0,2012-11
E19051,8072B9,opera,4.0,2012-11
739155,8072B9,opera,4.0,2012-11
5C0830,8072B9,opera,5.0,2012-11
1C34BE,8072B9,opera,5.0,2012-11
4C8142,8072B9,opera,5.0,2012-11
2D5D1F,8FA9D7,Zilin,5.0,2012-11
239EA4,8072B9,opera,5.0,2012-11
F64C56,8072B9,opera,5.0,2012-11
EE4FC0,EA9F87,R&B,4.0,2012-11
106385,EA9F87,R&B,1.0,2012-11
B01E6D,FA43BF,Zilin,3.0,2012-11
9B6E4D,FA43BF,Zilin,4.0,2012-11
961A77,FA43BF,Zilin,5.0,2012-11
5C2704,DE2A21,R&B,4.0,2012-11
EBFA04,DE2A21,R&B,4.0,2012-11
E0EDCB,899839,R&B,5.0,2012-11
A8338F,77D63E,R&B,5.0,2012-11
49E33A,8072B9,opera,4.0,2012-11
EBFA04,FCF74C,Zilin,4.0,2012-11
EE3542,56B1E4,Classical,5.0,2012-11
5E9815,B74F20,Metal,3.0,2012-11
CC6A08,79CBAD,Techno,5.0,2012-11
01CB36,79CBAD,Techno,3.0,2012-11
00F1A1,79CBAD,Techno,2.0,2012-11
508520,9B6FB2,Rock,3.0,2012-11
2D5D1F,9B6FB2,Rock,4.0,2012-11
5FA095,79CBAD,Techno,5.0,2012-11
626CAB,D26307,Zilin,4.0,2012-11
6B0876,E651CB,Zilin,4.0,2012-11
E19051,0F9668,Zilin,4.0,2012-11
5A011A,0F9668,Zilin,5.0,2012-11
D2092D,C19334,Zilin,3.0,2012-11
48CFF6,0F9668,Zilin,5.0,2012-11
7673B1,0F9668,Zilin,4.0,2012-11
AD4005,0F9668,Zilin,5.0,2012-11
28D4C6,0F9668,Zilin,5.0,2012-11
257D71,539382,Zilin,4.0,2012-11
508520,308DAF,Zilin,5.0,2012-11
A79E13,99A473,Zilin,3.0,2012-11
0E12B8,09956D,Zilin,2.0,2012-11
9C5F2D,E0FBDD,Zilin,4.0,2012-11
1FF62C,5F6A86,Zilin,4.0,2012-11
5411B0,79CBAD,Techno,5.0,2012-11
14103B,79CBAD,Techno,5.0,2012-11
F10176,79CBAD,Techno,5.0,2012-11
3E1ADB,79CBAD,Techno,5.0,2012-11
83F088,9DFEA4,Rock,5.0,2012-11
D2092D,9DFEA4,Rock,5.0,2012-11
21F267,9DFEA4,Rock,5.0,2012-11
D7001C,6CF799,Classical,5.0,2012-11
D8D716,6CF799,Classical,5.0,2012-11
508520,2B3EA4,opera,5.0,2012-11
F10176,6CF799,Classical,5.0,2012-11
A7660F,49AA3E,Zilin,5.0,2012-11
F0BD19,49AA3E,Zilin,5.0,2012-11
257D71,49AA3E,Zilin,4.0,2012-11
EBFA04,6CF799,Classical,5.0,2012-11
C19515,49AA3E,Zilin,4.0,2012-11
9D1B99,49AA3E,Zilin,5.0,2012-11
B9D764,49AA3E,Zilin,5.0,2012-11
A94178,49AA3E,Zilin,5.0,2012-11
89D945,49AA3E,Zilin,5.0,2012-11
3D0D46,0936C7,Rock,4.0,2012-11
508520,C829D7,opera,5.0,2012-11
EBFA04,D8B872,Rock,4.0,2012-11
2D5D1F,003D88,Classical,5.0,2012-11
EBFA04,003D88,Classical,5.0,2012-11
518D3B,79CBAD,Techno,4.0,2012-11
75C830,49AA3E,Zilin,5.0,2012-11
00F1A1,42ECE8,Zilin,5.0,2012-11
EE3542,5AF027,Rock,3.0,2012-11
E0EDCB,46181B,Classical,1.0,2012-11
CFD96C,D46D12,Techno,2.0,2012-11
B01E6D,D46D12,Techno,2.0,2012-11
F022F9,D46D12,Techno,4.0,2012-11
2D5D1F,1E7F45,Techno,5.0,2012-11
2D5D1F,32A88B,Techno,3.0,2012-11
515DBB,A6B63D,Techno,5.0,2012-11
D3BEFE,1A6682,Techno,5.0,2012-11
A771C7,1A6682,Techno,5.0,2012-11
2692CF,1A6682,Techno,2.0,2012-11
76FB10,1A6682,Techno,4.0,2012-11
3A2119,1A6682,Techno,2.0,2012-11
E19051,177889,Techno,4.0,2012-11
E0EDCB,177889,Techno,5.0,2012-11
9D1B99,177889,Techno,5.0,2012-11
B51968,177889,Techno,4.0,2012-11
A94178,177889,Techno,3.0,2012-11
126686,1D6EE7,Techno,4.0,2012-11
249706,1D6EE7,Techno,5.0,2012-11
9B5E7E,C9FDBF,Techno,4.0,2012-11
C19515,C59C38,Techno,4.0,2012-11
A94178,5FB16E,Techno,3.0,2012-11
1FF62C,D55E56,Zilin,4.0,2012-11
ED1847,D55E56,Zilin,4.0,2012-11
D15825,D46D12,Techno,5.0,2012-11
8C6C72,D46D12,Techno,3.0,2012-11
66B109,AFF595,opera,2.0,2012-11
094F61,AFF595,opera,4.0,2012-11
E0EDCB,10F461,Zilin,4.0,2012-11
8FF3FF,AFF595,opera,3.0,2012-11
7C2870,3BEA60,Zilin,5.0,2012-11
86C8AB,F0BBB2,Metal,5.0,2012-11
F111F8,F0BBB2,Metal,4.0,2012-11
E0EDCB,702588,Electronic,5.0,2012-11
21C164,7D210A,Zilin,3.0,2012-11
D3BEFE,A86F6B,Techno,5.0,2012-11
9876D4,828146,Techno,4.0,2012-11
5289F5,A86F6B,Techno,5.0,2012-11
24F8D3,A86F6B,Techno,2.0,2012-11
FC1312,56E217,Techno,5.0,2012-11
673830,B57A1B,Techno,5.0,2012-11
F10176,A6CF43,Techno,5.0,2012-11
FF33FE,29CD69,opera,3.0,2012-11
AEDDD4,29CD69,opera,5.0,2012-11
739155,29CD69,opera,5.0,2012-11
0844BE,29CD69,opera,4.0,2012-11
508520,16DBB5,Zilin,5.0,2012-11
9C6DE1,D46D12,Techno,3.0,2012-11
509333,A86F6B,Techno,4.0,2012-11
D44FE2,156E92,Techno,5.0,2012-11
B5E3DC,828146,Techno,5.0,2012-11
6A156C,D5C0FB,Techno,4.0,2012-11
FF33FE,E9B9FD,Classical,4.0,2012-11
B5B9B9,45F281,R&B,5.0,2012-11
9C6DE1,45F281,R&B,5.0,2012-11
0FF3CF,45F281,R&B,2.0,2012-11
D3BEFE,45F281,R&B,4.0,2012-11
B9FED6,45F281,R&B,5.0,2012-11
7D76DC,45F281,R&B,5.0,2012-11
90DB21,45F281,R&B,5.0,2012-11
F3AF7D,45F281,R&B,4.0,2012-11
239EA4,45F281,R&B,5.0,2012-11
CA9717,45F281,R&B,5.0,2012-11
45B7B9,45F281,R&B,5.0,2012-11
65FC34,45F281,R&B,5.0,2012-11
ED1847,45F281,R&B,5.0,2012-11
6B75B3,45F281,R&B,5.0,2012-11
843802,2A37CE,Zilin,5.0,2012-11
8F3864,A609BE,Techno,4.0,2012-11
B6F102,28D74D,Techno,5.0,2012-11
2D5D1F,17C52E,R&B,5.0,2012-11
A94178,17C52E,R&B,5.0,2012-11
75C794,1CE758,Zilin,5.0,2012-11
0844BE,F6DC39,opera,4.0,2012-11
632799,F6DC39,opera,3.0,2012-11
24F8D3,F6DC39,opera,4.0,2012-11
2653C1,F6DC39,opera,4.0,2012-11
5C2704,0A2CA4,R&B,5.0,2012-11
508520,012738,R&B,5.0,2012-11
673830,B60A89,R&B,5.0,2012-11
4C8142,1E6F7B,Zilin,5.0,2012-11
EE3542,F93CA6,Techno,5.0,2012-11
673830,BF3D02,Techno,4.0,2012-11
66B109,993FDC,R&B,4.0,2012-11
91E482,677FD1,Techno,1.0,2012-11
9707A8,6B8E14,Techno,4.0,2012-11
EBFA04,27B43E,Classical,4.0,2012-11
739155,D5C0FB,Techno,4.0,2012-11
EBFA04,6B6416,Classical,3.0,2012-11
2EDD40,04AA41,Techno,5.0,2012-11
9C5F2D,BA4202,Techno,4.0,2012-11
429C76,9F14DC,Zilin,5.0,2012-11
5469FB,9F14DC,Zilin,5.0,2012-11
D15825,C35D3A,Techno,4.0,2012-11
CD0558,C35D3A,Techno,4.0,2012-11
515DBB,C35D3A,Techno,4.0,2012-11
6E9A87,C35D3A,Techno,3.0,2012-11
673830,C35D3A,Techno,5.0,2012-11
139AA3,F6DC39,opera,2.0,2012-11
AC17ED,04AA41,Techno,4.0,2012-11
632799,7BADC4,Zilin,2.0,2012-11
8F3864,C0E45B,Zilin,5.0,2012-11
1B32DB,14587B,Rock,3.0,2012-11
9B6531,45AEE8,Techno,5.0,2012-11
81BBDA,4439B6,Techno,5.0,2012-11
E0EDCB,351F20,Zilin,4.0,2012-11
34110B,493597,Techno,5.0,2012-11
3A2119,493597,Techno,5.0,2012-11
520371,6AE9AB,Zilin,3.0,2012-11
ABCC09,123629,Zilin,4.0,2012-11
9B6E4D,123629,Zilin,5.0,2012-11
E0EDCB,C2CB34,Techno,3.0,2012-11
739659,24ED8B,Classical,5.0,2012-11
EE3542,BAAF3E,Techno,4.0,2012-11
03B4AC,A4BD30,Techno,5.0,2012-11
A7E1D7,A4BD30,Techno,5.0,2012-11
FF33FE,6B882E,Zilin,4.0,2012-11
810827,572F7A,Techno,5.0,2012-11
03B4AC,572F7A,Techno,5.0,2012-11
739155,572F7A,Techno,5.0,2012-11
515DBB,545073,Techno,4.0,2012-11
9B6E4D,26F7AD,Zilin,4.0,2012-11
EE3542,F78512,Rock,2.0,2012-11
6E9A87,F78512,Rock,1.0,2012-11
A7E1D7,45AEE8,Techno,4.0,2012-11
51E97D,9AE48B,Techno,5.0,2012-11
E53B08,9AE48B,Techno,5.0,2012-11
03B4AC,22AAE2,Rock,5.0,2012-11
E19051,959155,Zilin,5.0,2012-11
633A85,5A2BB5,Techno,5.0,2012-11
